  0.9999999747378752E-04  0.5114650878906250E+03
  0.1010050182230771E-03  0.5164474487304688E+03
  0.1020201307255775E-03  0.5214783325195312E+03
  0.1030454513966106E-03  0.5265581054687500E+03
  0.1040810820995830E-03  0.5316873168945312E+03
  0.1051271028700285E-03  0.5368664550781250E+03
  0.1061836592270993E-03  0.5420959472656250E+03
  0.1072508166544139E-03  0.5473762817382812E+03
  0.1083287061192095E-03  0.5527080688476562E+03
  0.1094174222089350E-03  0.5580916137695312E+03
  0.1105170958908275E-03  0.5635275878906250E+03
  0.1116277999244630E-03  0.5690164184570312E+03
  0.1127496798289940E-03  0.5745585937500000E+03
  0.1138828374678269E-03  0.5801546630859375E+03
  0.1150273747043684E-03  0.5858051757812500E+03
  0.1161834225058556E-03  0.5915106201171875E+03
  0.1173510900116526E-03  0.5972715454101562E+03
  0.1185304863611236E-03  0.6030885009765625E+03
  0.1197217279695906E-03  0.6089619750976562E+03
  0.1209249603562057E-03  0.6148925781250000E+03
  0.1221402781084180E-03  0.6208808593750000E+03
  0.1233678049175069E-03  0.6269273681640625E+03
  0.1246076717507094E-03  0.6330326538085938E+03
  0.1258599950233474E-03  0.6391972656250000E+03
  0.1271249202545732E-03  0.6454217529296875E+03
  0.1284025347558782E-03  0.6517067260742188E+03
  0.1296929985983297E-03  0.6580527954101562E+03
  0.1309964427491650E-03  0.6644605102539062E+03
  0.1323129690717906E-03  0.6709306030273438E+03
  0.1336427376372740E-03  0.6774635009765625E+03
  0.1349858794128522E-03  0.6840598754882812E+03
  0.1363425108138472E-03  0.6907202758789062E+03
  0.1377127773594111E-03  0.6974453735351562E+03
  0.1390968100167811E-03  0.7042357788085938E+03
  0.1404947543051094E-03  0.7110922241210938E+03
  0.1419067411916330E-03  0.7180152587890625E+03
  0.1433329307474196E-03  0.7250055541992188E+03
  0.1447734539397061E-03  0.7320637207031250E+03
  0.1462284562876448E-03  0.7391904296875000E+03
  0.1476980833103880E-03  0.7463863525390625E+03
  0.1491824659751728E-03  0.7536520996093750E+03
  0.1506817789049819E-03  0.7609884033203125E+03
  0.1521961530670524E-03  0.7683959350585938E+03
  0.1537257339805365E-03  0.7758753051757812E+03
  0.1552707108203322E-03  0.7834273681640625E+03
  0.1568312145536765E-03  0.7910527343750000E+03
  0.1584073906997219E-03  0.7987520751953125E+03
  0.1599994138814509E-03  0.8065261230468750E+03
  0.1616074441699311E-03  0.8143756713867188E+03
  0.1632316125323996E-03  0.8223012695312500E+03
  0.1648721226956695E-03  0.8303038330078125E+03
  0.1665291201788932E-03  0.8383839721679688E+03
  0.1682027505012229E-03  0.8465424804687500E+03
  0.1698932319413871E-03  0.8547800903320312E+03
  0.1716006663627923E-03  0.8630975952148438E+03
  0.1733253011479974E-03  0.8714957275390625E+03
  0.1750672381604090E-03  0.8799752807617188E+03
  0.1768266956787556E-03  0.8885370483398438E+03
  0.1786038337741047E-03  0.8971818237304688E+03
  0.1803988270694390E-03  0.9059104003906250E+03
  0.1822118647396564E-03  0.9147235717773438E+03
  0.1840431359596550E-03  0.9236221313476562E+03
  0.1858928008005023E-03  0.9326069335937500E+03
  0.1877610484370962E-03  0.9416788330078125E+03
  0.1896480680443347E-03  0.9508385620117188E+03
  0.1915540779009461E-03  0.9600870971679688E+03
  0.1934792235260829E-03  0.9694251098632812E+03
  0.1954237231984735E-03  0.9788535156250000E+03
  0.1973877806449309E-03  0.9883731689453125E+03
  0.1993715413846076E-03  0.9979849853515625E+03
  0.2013752673519775E-03  0.1007689880371094E+04
  0.2033991040661931E-03  0.1017488708496094E+04
  0.2054432989098132E-03  0.1027382446289062E+04
  0.2075080556096509E-03  0.1037371826171875E+04
  0.2095935487886891E-03  0.1047457763671875E+04
  0.2117000112775713E-03  0.1057641235351562E+04
  0.2138276031473652E-03  0.1067923217773438E+04
  0.2159766154363751E-03  0.1078304687500000E+04
  0.2181472227675840E-03  0.1088786499023438E+04
  0.2203396288678050E-03  0.1099369628906250E+04
  0.2225540811195970E-03  0.1110055175781250E+04
  0.2247907832497731E-03  0.1120843994140625E+04
  0.2270499680889770E-03  0.1131736938476562E+04
  0.2293318684678525E-03  0.1142735229492188E+04
  0.2316366881132126E-03  0.1153839599609375E+04
  0.2339646744076163E-03  0.1165051147460938E+04
  0.2363160601817071E-03  0.1176370971679688E+04
  0.2386910782661289E-03  0.1187800170898438E+04
  0.2410899614915252E-03  0.1199339721679688E+04
  0.2435129572404549E-03  0.1210990722656250E+04
  0.2459603128954768E-03  0.1222754028320312E+04
  0.2484322467353195E-03  0.1234630737304688E+04
  0.2509290061425418E-03  0.1246621826171875E+04
  0.2534509112592787E-03  0.1258728637695312E+04
  0.2559981367085129E-03  0.1270952148437500E+04
  0.2585709444247186E-03  0.1283293579101562E+04
  0.2611696545500308E-03  0.1295753906250000E+04
  0.2637944417074323E-03  0.1308334350585938E+04
  0.2664455969352275E-03  0.1321035888671875E+04
  0.2691234403755516E-03  0.1333859863281250E+04
  0.2718281757552177E-03  0.1346807250976562E+04
  0.2745600941125304E-03  0.1359879150390625E+04
  0.2773194864857942E-03  0.1373076904296875E+04
  0.2801065566018224E-03  0.1386401489257812E+04
  0.2829216828104109E-03  0.1399854370117188E+04
  0.2857650979422033E-03  0.1413436523437500E+04
  0.2886370930355042E-03  0.1427149291992188E+04
  0.2915379300247878E-03  0.1440993774414062E+04
  0.2944679290521890E-03  0.1454971435546875E+04
  0.2974274102598429E-03  0.1469083251953125E+04
  0.3004166064783931E-03  0.1483330688476562E+04
  0.3034358378499746E-03  0.1497714843750000E+04
  0.3064853954128921E-03  0.1512237060546875E+04
  0.3095656284131110E-03  0.1526898681640625E+04
  0.3126768278889358E-03  0.1541700927734375E+04
  0.3158192848786712E-03  0.1556645263671875E+04
